danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
0.486,0.644,0.0742,0.00614,2.68e-05,0.0928,0.341,145.833,2
0.366,0.542,0.0302,0.00387,0.00781,0.111,0.28,103.256,2
0.559,0.616,0.0304,0.191,1.17e-05,0.045,0.689,129.867,2
0.649,0.457,0.0394,0.116,0.00562,0.414,0.795,90.071,2
0.292,0.645,0.0308,6.37e-06,0.887,0.0563,0.335,93.663,2
0.509,0.531,0.0261,0.0345,0.64,0.11,0.307,141.523,2
0.531,0.433,0.0339,0.381,0.0279,0.163,0.244,113.272,2
0.418,0.693,0.0729,0.0983,0.00298,0.241,0.441,125.065,2
0.516,0.322,0.0292,0.473,0.00194,0.215,0.261,148.005,2
0.659,0.556,0.0483,0.00734,0.000319,0.0988,0.757,167.873,2
0.44,0.579,0.0555,0.0263,0.0157,0.345,0.503,159.921,2
0.625,0.449,0.054,0.41,0.93,0.066,0.63,124.369,2
0.64,0.722,0.0351,0.0196,1.27e-05,0.128,0.317,119.916,2
0.612,0.725,0.0416,0.305,0.0784,0.0548,0.333,146.008,2
0.58,0.669,0.0321,0.0366,0.0151,0.099,0.444,107.996,2
0.376,0.831,0.0826,0.0417,0.00764,0.0678,0.289,168.026,2
0.714,0.68,0.026,0.135,1.82e-06,0.229,0.934,108.001,2
0.372,0.684,0.0367,0.246,0.923,0.125,0.054,123.972,2
0.539,0.669,0.0284,0.282,0.407,0.15,0.36,155.903,2
0.796,0.663,0.0494,0.0732,0.00135,0.185,0.426,110.009,2
0.741,0.491,0.0512,0.606,0.283,0.141,0.503,150.553,2
0.771,0.467,0.0362,0.736,0.00419,0.097,0.695,102.993,2
0.713,0.542,0.249,0.807,0.255,0.162,0.367,95.9,2
0.508,0.753,0.0537,0.258,0.485,0.189,0.169,141.047,2
0.803,0.473,0.0494,0.0945,2.26e-05,0.703,0.525,121.979,2
0.528,0.513,0.0306,0.848,0.0127,0.326,0.463,131.952,2
0.551,0.627,0.0325,0.0065,0.0637,0.139,0.402,117.992,2
0.54,0.264,0.136,0.58,3.95e-06,0.0758,0.255,75.647,2
0.663,0.505,0.0802,0.0694,0.00979,0.116,0.357,90.099,2
0.377,0.713,0.0386,0.826,0.0111,0.436,0.91,204.332,2
0.493,0.545,0.0282,0.385,0.0277,0.616,0.457,179.914,2
0.726,0.821,0.072,0.144,0.000408,0.395,0.724,114.003,2
0.508,0.411,0.0269,0.226,0.0,0.0571,0.34,131.008,2
0.611,0.328,0.047,0.119,0.786,0.104,0.471,103.343,2
0.678,0.339,0.0934,0.823,0.921,0.167,0.478,74.009,2
0.175,0.72,0.0586,0.057,0.0104,0.386,0.583,179.05,2
0.57,0.747,0.0313,0.0942,0.554,0.337,0.38,84.976,2
0.655,0.885,0.0441,0.00759,9.01e-06,0.182,0.91,138.025,2
0.612,0.71,0.0323,0.0235,0.0,0.178,0.442,119.945,2
0.457,0.223,0.0317,0.988,0.918,0.135,0.438,150.998,2
0.759,0.809,0.0421,0.00887,0.00124,0.0805,0.742,120.031,2
0.566,0.617,0.035,0.0146,0.0,0.128,0.23,119.945,2
0.196,0.97,0.26,0.000404,0.0631,0.288,0.114,153.186,2
0.201,0.912,0.0747,0.00942,0.000488,0.106,0.285,143.406,2
0.578,0.445,0.023,0.374,1.83e-05,0.225,0.333,89.946,2
0.476,0.933,0.0346,0.0038,0.00736,0.328,0.864,148.277,2
0.484,0.885,0.0463,0.315,0.000292,0.151,0.637,177.283,2
0.377,0.833,0.0468,0.0174,0.0155,0.121,0.278,121.063,2
0.675,0.593,0.0393,0.00245,0.175,0.0745,0.796,146.976,2
0.325,0.839,0.0968,0.00154,0.0,0.661,0.379,149.835,2
0.652,0.612,0.177,0.434,0.000184,0.245,0.513,140.056,2
0.362,0.997,0.0997,0.00442,3.43e-06,0.328,0.228,147.955,2
0.297,0.83,0.0404,5.99e-05,0.822,0.113,0.511,77.84,2
0.487,0.0366,0.0417,0.992,0.887,0.318,0.0366,117.101,2
0.522,0.978,0.0631,0.0796,0.0536,0.194,0.528,134.825,2
0.25,0.796,0.0636,2.04e-05,0.0084,0.323,0.392,109.354,2
0.487,0.799,0.0408,0.0284,0.000119,0.166,0.842,123.121,2
0.375,0.822,0.0383,0.225,0.174,0.0472,0.72,163.868,2
0.504,0.644,0.056,0.000546,0.0512,0.123,0.67,170.019,2
0.473,0.334,0.0371,0.959,7.4e-05,0.28,0.412,117.441,2
0.64,0.0561,0.0604,0.864,0.0,0.165,0.227,123.258,2
0.294,0.895,0.102,0.000311,1.16e-05,0.274,0.441,166.169,2
0.506,0.6,0.0263,0.000422,0.142,0.157,0.418,97.081,2
0.221,0.899,0.0531,0.000602,0.00637,0.279,0.518,101.056,2
0.498,0.557,0.0399,0.000225,0.00162,0.132,0.471,147.996,2
0.817,0.763,0.0373,0.546,0.158,0.124,0.923,120.034,2
0.567,0.235,0.0322,0.454,6.67e-06,0.0938,0.265,81.678,2
0.358,0.773,0.0385,0.00167,0.811,0.0975,0.692,80.225,2
0.622,0.662,0.0257,0.0353,0.034,0.109,0.488,86.969,2
0.446,0.843,0.0406,0.00146,0.815,0.0968,0.615,136.305,2
0.538,0.695,0.0305,0.00174,0.0298,0.149,0.865,118.953,2
0.728,0.462,0.0275,0.84,2.25e-05,0.0792,0.691,98.107,2
0.695,0.223,0.0319,0.924,0.00342,0.139,0.354,121.981,2
0.42,0.914,0.0515,2.31e-05,0.765,0.437,0.585,129.965,2
0.455,0.42,0.0326,0.108,0.000281,0.0988,0.386,137.456,2
0.461,0.902,0.0313,0.165,0.19,0.0794,0.772,167.022,2
0.188,0.273,0.0319,0.877,0.0396,0.179,0.0381,83.236,2
0.582,0.515,0.0578,0.608,0.000641,0.0931,0.603,115.732,2
0.4,0.793,0.0889,0.000608,0.0,0.32,0.465,89.942,2
0.515,0.755,0.026,0.108,0.0608,0.185,0.604,101.993,2
0.828,0.66,0.0337,0.508,0.403,0.0755,0.904,113.45,2
0.607,0.828,0.04,0.00439,0.00193,0.0809,0.786,173.089,2
0.38,0.781,0.03,0.0281,0.808,0.118,0.783,89.983,2
0.3,0.88,0.0465,1.37e-05,0.0273,0.0746,0.563,207.92,2
0.422,0.683,0.219,3.68e-05,0.166,0.147,0.523,150.196,2
0.447,0.442,0.0471,0.0472,0.000559,0.331,0.776,159.967,2
0.591,0.285,0.0285,0.27,0.000492,0.14,0.129,121.86,2
0.478,0.626,0.0303,0.166,0.17,0.112,0.662,119.825,2
0.514,0.485,0.029,0.636,9.86e-06,0.139,0.413,146.609,2
0.462,0.933,0.05,0.00684,0.00238,0.606,0.707,150.021,2
0.544,0.81,0.0373,0.00016,0.637,0.246,0.667,94.996,2
0.306,0.303,0.0461,0.82,0.895,0.0736,0.173,75.889,2
0.389,0.713,0.037,0.00598,0.00027,0.0986,0.664,142.337,2
0.611,0.565,0.0276,0.0832,0.388,0.129,0.495,120.003,2
0.522,0.251,0.0603,0.871,0.000258,0.0769,0.303,137.366,2
0.458,0.546,0.0563,0.441,0.747,0.103,0.0798,180.216,2
0.518,0.507,0.0294,0.0526,0.000631,0.107,0.416,147.884,2
0.719,0.509,0.0268,0.79,0.776,0.121,0.844,113.958,2
0.574,0.624,0.039,0.0233,0.0,0.504,0.555,142.09,2
0.543,0.549,0.0306,0.149,0.082,0.114,0.404,80.079,2
0.635,0.318,0.0339,0.771,0.0,0.104,0.28,114.566,2
0.717,0.712,0.0655,0.0104,0.00154,0.177,0.505,134.378,2
0.884,0.338,0.123,0.364,0.0,0.149,0.815,136.994,2
0.502,0.798,0.0414,0.00291,1.11e-05,0.0979,0.307,126.976,2
0.746,0.698,0.192,0.145,0.114,0.0912,0.396,157.979,2
0.691,0.933,0.0365,0.157,0.39,0.0934,0.461,120.0,2
0.338,0.859,0.0824,0.00122,0.211,0.0936,0.504,92.966,2
0.285,0.982,0.225,0.0146,6.85e-05,0.156,0.338,149.855,2
0.295,0.637,0.0288,0.0496,0.0236,0.112,0.221,84.551,2
0.285,0.529,0.0397,0.364,0.00335,0.0919,0.367,189.15,2
0.305,0.332,0.0309,0.732,0.148,0.115,0.131,106.59,2
0.274,0.629,0.0408,0.0385,0.00158,0.134,0.0578,84.353,2
0.629,0.572,0.0374,0.0156,0.216,0.0894,0.125,105.009,2
0.375,0.427,0.0283,0.336,0.0,0.324,0.33,167.572,2
0.289,0.0301,0.0568,0.979,0.00246,0.0997,0.183,125.323,2
0.301,0.953,0.0699,0.00213,0.0,0.228,0.251,174.936,2
0.591,0.376,0.0543,0.478,0.0282,0.101,0.308,140.026,2
0.575,0.202,0.222,0.921,0.689,0.0906,0.211,138.611,2
0.212,0.942,0.13,0.00108,4.89e-05,0.518,0.319,177.43,2
0.0947,0.905,0.0435,0.000122,0.662,0.356,0.222,172.071,2
0.466,0.692,0.033,0.0728,0.0,0.118,0.404,136.699,2
0.514,0.791,0.0398,0.45,0.0224,0.0842,0.537,133.991,2
0.496,0.832,0.0443,0.0262,0.0,0.421,0.417,198.008,2
0.558,0.448,0.041,0.506,0.0,0.0898,0.159,117.984,2
0.762,0.546,0.0359,0.803,0.00285,0.0646,0.63,107.995,2
0.458,0.851,0.0574,0.00453,0.0,0.275,0.524,82.429,2
0.415,0.875,0.04,0.00989,6.53e-06,0.523,0.797,92.03,2
0.558,0.95,0.0432,0.0345,0.0794,0.493,0.499,98.037,2
0.443,0.962,0.0349,1.8e-06,0.045,0.0751,0.806,91.51,2
0.589,0.419,0.0275,0.213,0.000187,0.106,0.154,132.121,2
0.384,0.372,0.0425,0.623,0.00258,0.125,0.48,116.551,2
0.648,0.809,0.0343,0.0374,0.0263,0.339,0.358,116.975,2
0.224,0.822,0.0368,0.00918,0.344,0.0914,0.824,81.782,2
0.57,0.773,0.0274,0.000911,0.208,0.126,0.704,141.985,2
0.527,0.0545,0.0374,0.917,4.85e-05,0.167,0.181,144.813,2
0.647,0.544,0.0346,0.197,0.304,0.0772,0.249,144.933,2
0.536,0.704,0.0321,0.151,0.763,0.0946,0.409,120.008,2
0.476,0.775,0.0308,2.02e-05,0.00134,0.13,0.585,137.093,2
0.354,0.478,0.028,0.501,0.00806,0.149,0.0627,111.857,2
0.572,0.461,0.0311,0.493,0.805,0.0892,0.0548,121.972,2
0.475,0.874,0.0505,0.00109,0.00179,0.278,0.522,128.996,2
0.538,0.4,0.024,0.275,4.48e-05,0.0974,0.502,144.112,2
0.716,0.447,0.0388,0.701,0.429,0.0855,0.506,93.955,2
0.343,0.926,0.0696,0.000277,0.000286,0.261,0.502,132.436,2
0.396,0.901,0.0473,1.36e-06,0.88,0.114,0.613,96.478,2
0.496,0.921,0.0719,0.00197,0.00186,0.0682,0.375,121.039,2
0.476,0.659,0.0493,0.000191,0.24,0.194,0.676,160.124,2
0.5,0.609,0.0407,0.143,0.557,0.357,0.476,75.04,2
0.46,0.731,0.0617,0.21,0.0362,0.0917,0.724,98.042,2
0.448,0.956,0.0519,0.0346,0.0427,0.268,0.923,164.698,2
0.327,0.38,0.0282,0.374,1.28e-05,0.0709,0.223,143.695,2
0.836,0.45,0.0704,0.471,0.166,0.325,0.699,116.908,2
0.548,0.511,0.0292,0.000212,0.0285,0.103,0.366,131.228,2
0.538,0.414,0.0258,0.00495,0.84,0.097,0.179,105.714,2
0.392,0.458,0.034,0.193,0.0,0.0687,0.149,114.96,2
0.366,0.812,0.0373,0.039,0.0,0.116,0.431,138.158,2
0.404,0.268,0.0341,0.583,0.0,0.102,0.124,134.587,2
0.553,0.556,0.0421,0.134,0.0447,0.123,0.763,172.869,2
0.47,0.856,0.0302,0.000207,0.727,0.105,0.435,82.499,2
0.688,0.459,0.0294,0.562,0.59,0.109,0.548,149.923,2
0.549,0.865,0.0625,0.000482,0.0,0.0512,0.434,140.017,2
0.531,0.267,0.0276,0.84,0.903,0.0889,0.45,80.129,2
0.42,0.902,0.0539,0.0316,0.0501,0.3,0.449,156.999,2
0.692,0.627,0.0564,0.0836,9.38e-05,0.198,0.36,118.0,2
0.88,0.325,0.036,0.798,0.00112,0.0557,0.529,105.542,2
0.571,0.919,0.0457,0.000106,0.274,0.171,0.548,143.155,2
0.284,0.787,0.0537,0.00328,0.00335,0.771,0.594,149.363,2
0.534,0.724,0.0427,0.33,2.76e-06,0.676,0.201,117.844,2
0.591,0.0751,0.0496,0.899,2.2e-05,0.112,0.522,129.843,2
0.575,0.653,0.0345,0.0571,0.00742,0.0484,0.367,95.911,2
0.466,0.458,0.0281,0.233,0.426,0.133,0.199,119.937,2
0.648,0.721,0.0342,0.0755,0.122,0.169,0.555,109.992,2
0.348,0.972,0.0806,0.00208,0.0,0.352,0.648,163.69,2
0.571,0.33,0.023,0.245,0.0349,0.108,0.118,79.943,2
0.53,0.975,0.114,0.00104,0.000623,0.0381,0.283,114.655,2
0.436,0.788,0.0257,0.0177,0.912,0.0849,0.763,102.238,2
0.526,0.0598,0.0431,0.994,0.935,0.118,0.339,81.288,2
0.736,0.48,0.0308,0.52,0.0114,0.102,0.5,125.013,2
0.445,0.796,0.0393,0.0108,0.68,0.268,0.172,140.073,2
0.746,0.912,0.0504,0.138,0.245,0.115,0.756,90.011,2
0.414,0.842,0.0318,3.49e-06,0.473,0.583,0.332,97.445,2
0.187,0.835,0.106,0.000143,0.0,0.292,0.109,180.123,2
0.222,0.342,0.0308,0.635,0.000808,0.124,0.0997,140.057,2
0.71,0.86,0.0317,0.52,0.00289,0.362,0.488,125.988,2
0.399,0.883,0.0638,2.25e-05,0.000131,0.34,0.343,148.014,2
0.486,0.729,0.0355,0.238,0.0565,0.144,0.447,110.026,2
0.627,0.371,0.0269,0.638,0.0672,0.0759,0.361,143.932,2
0.159,0.641,0.0318,2.19e-05,0.0217,0.0969,0.657,88.609,2
0.405,0.844,0.0293,0.00314,0.891,0.319,0.669,78.995,2
0.389,0.884,0.0741,0.00412,0.172,0.31,0.422,128.604,2
0.4,0.859,0.0408,2.06e-05,0.243,0.155,0.563,96.082,2
0.682,0.308,0.0428,0.454,0.926,0.11,0.866,90.437,2
0.493,0.122,0.0337,0.924,6.62e-06,0.107,0.0626,110.359,2
0.53,0.858,0.0365,0.0353,0.00017,0.0853,0.728,114.998,2
0.236,0.485,0.0288,0.234,0.0713,0.11,0.123,97.579,2
0.608,0.776,0.0535,0.0181,0.00435,0.16,0.198,133.978,2
0.456,0.879,0.0499,0.00844,0.000245,0.301,0.653,97.526,2
0.415,0.613,0.0342,0.219,0.54,0.0878,0.567,165.008,2
0.49,0.232,0.0394,0.533,0.498,0.311,0.208,141.722,2
0.324,0.582,0.0319,0.0217,2.64e-05,0.0783,0.264,111.505,2
0.651,0.706,0.0272,0.00502,3.56e-06,0.183,0.428,133.961,2
0.47,0.688,0.0282,0.5,0.705,0.199,0.725,133.709,2
0.435,0.404,0.0266,0.0366,0.351,0.117,0.366,154.959,2
0.478,0.371,0.0381,0.379,0.0122,0.115,0.476,138.039,2
0.46,0.669,0.0409,0.00692,1.21e-06,0.134,0.259,82.307,2
0.673,0.739,0.0266,0.0115,0.0162,0.371,0.961,111.968,2
0.391,0.0428,0.0482,0.979,0.932,0.11,0.0812,70.499,2
0.424,0.562,0.172,0.238,0.00148,0.281,0.5,198.114,2
0.642,0.753,0.0577,0.609,4e-05,0.231,0.698,122.027,2
0.312,0.502,0.0335,0.926,0.924,0.127,0.261,126.195,2
0.384,0.564,0.0637,0.624,0.158,0.0944,0.204,173.969,2
0.55,0.34,0.0311,0.647,0.0,0.121,0.195,112.077,2
0.566,0.54,0.0309,0.385,0.0518,0.752,0.315,99.409,2
0.787,0.908,0.26,0.103,0.0,0.369,0.553,127.986,2
0.782,0.571,0.0315,0.224,0.000502,0.0612,0.92,104.6,2
0.49,0.507,0.167,0.852,4.74e-06,0.0991,0.495,104.483,2
0.197,0.941,0.0597,5.89e-05,0.0,0.214,0.503,161.434,2
0.332,0.834,0.052,0.0285,0.0,0.162,0.538,174.088,2
0.313,0.691,0.0345,0.000508,0.423,0.185,0.595,203.981,2
0.614,0.474,0.0308,0.953,0.0761,0.162,0.731,133.631,2
0.607,0.217,0.0252,0.815,0.00483,0.108,0.143,100.015,2
0.332,0.667,0.0546,0.0621,0.0657,0.133,0.223,145.068,2
0.755,0.562,0.0515,0.322,0.215,0.182,0.366,110.013,2
0.536,0.474,0.0319,0.245,0.0,0.427,0.124,115.408,2
0.374,0.998,0.081,0.000327,3.92e-05,0.0978,0.132,95.368,2
0.786,0.426,0.0349,0.00777,0.936,0.0727,0.328,99.011,2
0.798,0.426,0.034,0.527,0.000842,0.101,0.333,120.018,2
0.549,0.721,0.0382,0.0104,3.9e-06,0.128,0.783,155.973,2
0.571,0.729,0.0327,0.163,0.000315,0.225,0.526,136.159,2
0.554,0.45,0.0244,0.315,0.00789,0.155,0.373,93.575,2
0.348,0.887,0.0537,3.57e-06,0.812,0.0938,0.301,97.554,2
0.553,0.839,0.0733,0.324,0.896,0.338,0.712,120.393,2
0.557,0.224,0.0386,0.895,0.0,0.416,0.125,109.503,2
0.27,0.408,0.03,0.508,0.0967,0.117,0.196,172.656,2
0.664,0.691,0.0301,0.329,0.805,0.23,0.655,98.961,2
0.372,0.862,0.109,0.00234,0.000421,0.473,0.428,185.067,2
0.607,0.75,0.0317,0.0269,0.737,0.126,0.721,106.021,2
0.44,0.302,0.0476,0.729,4.21e-06,0.15,0.179,95.257,2
0.632,0.724,0.0389,0.0844,0.0,0.245,0.316,126.036,2
0.563,0.453,0.0428,0.143,0.0,0.122,0.721,146.598,2
0.468,0.879,0.0358,0.00774,0.0178,0.309,0.859,162.053,2
0.641,0.625,0.0518,0.395,0.156,0.159,0.495,164.977,2
0.595,0.848,0.0602,0.00399,0.0,0.338,0.801,140.031,2
0.645,0.295,0.0272,0.62,0.419,0.195,0.343,75.902,2
0.492,0.699,0.0365,0.000294,0.000231,0.365,0.786,114.508,2
0.469,0.416,0.0418,0.105,0.000581,0.0686,0.124,161.045,2
0.762,0.753,0.0979,0.445,0.0175,0.0706,0.771,134.327,2
0.497,0.638,0.0274,0.0467,0.0,0.385,0.77,172.01,2
0.493,0.658,0.0423,0.0568,3.35e-05,0.238,0.399,131.375,2
0.565,0.888,0.0334,0.266,0.396,0.0659,0.605,114.074,2
0.334,0.555,0.0273,0.0247,0.00548,0.103,0.133,104.667,2
0.731,0.613,0.0273,0.00404,0.24,0.121,0.921,100.015,2
0.463,0.286,0.0288,0.347,0.0,0.154,0.382,95.16,2
0.372,0.334,0.0532,0.527,0.0113,0.111,0.123,181.021,2
0.334,0.988,0.0787,0.000276,0.000173,0.174,0.163,171.797,2
0.468,0.473,0.0314,0.507,0.941,0.127,0.111,114.473,2
0.487,0.286,0.109,0.821,0.397,0.111,0.15,146.144,2
0.459,0.617,0.0353,5.55e-05,0.354,0.0443,0.522,117.959,2
0.604,0.615,0.0315,0.171,0.495,0.0817,0.14,84.102,2
0.401,0.619,0.0336,0.0348,0.171,0.332,0.307,155.921,2
0.539,0.748,0.0685,0.332,0.000362,0.232,0.644,152.004,2
0.39,0.547,0.0318,0.0507,0.0299,0.142,0.248,139.875,2
0.584,0.841,0.0361,0.00315,0.656,0.112,0.927,155.99,2
0.489,0.436,0.0348,0.0851,0.0,0.0985,0.416,75.348,2
0.701,0.711,0.0322,0.0504,0.0304,0.14,0.567,133.027,2
0.357,0.425,0.0333,0.584,0.0,0.322,0.27,102.078,2
0.664,0.412,0.0273,0.648,0.167,0.129,0.374,123.025,2
0.459,0.318,0.0277,0.925,0.000407,0.0898,0.239,168.82,2
0.592,0.716,0.0724,0.0154,0.07,0.0611,0.669,124.017,2
0.673,0.892,0.0305,0.0345,0.356,0.106,0.781,138.525,2
0.447,0.936,0.0633,0.000272,0.00403,0.117,0.598,153.992,2
0.46,0.737,0.0291,0.000271,0.00125,0.87,0.497,148.075,2
0.468,0.787,0.0391,3.15e-05,0.0,0.16,0.337,95.965,2
0.313,0.311,0.0284,0.61,0.0,0.244,0.101,104.977,2
0.338,0.672,0.0399,0.112,0.0446,0.815,0.611,118.443,2
0.5,0.791,0.0425,0.00786,0.0,0.35,0.171,167.89,2
0.469,0.838,0.0381,0.0838,0.906,0.255,0.587,164.026,2
0.935,0.259,0.0517,0.378,0.000463,0.0611,0.931,112.019,2
0.839,0.496,0.0434,0.573,0.903,0.174,0.266,79.997,2
0.322,0.47,0.032,0.00181,0.0,0.289,0.239,131.177,2
0.474,0.921,0.0457,0.00491,0.85,0.476,0.696,93.01,2
0.647,0.903,0.0484,0.00015,7.97e-06,0.21,0.693,118.328,2
0.475,0.264,0.0745,0.957,0.0,0.156,0.135,81.922,2
0.299,0.357,0.0372,0.538,0.0,0.133,0.278,179.664,2
0.502,0.93,0.0393,0.000399,0.00404,0.456,0.562,150.085,2
0.385,0.468,0.0251,0.291,0.0293,0.0892,0.248,81.331,2
0.643,0.123,0.117,0.905,9.84e-05,0.344,0.767,116.813,2
0.621,0.768,0.0388,0.00483,0.0,0.266,0.758,122.936,2
0.476,0.874,0.0505,0.00109,0.00179,0.278,0.522,128.995,2
0.453,0.302,0.0511,0.188,0.000202,0.104,0.409,113.617,2
0.557,0.836,0.0331,0.00688,0.00298,0.367,0.704,99.979,2
0.912,0.854,0.2,0.457,9.44e-06,0.08,0.775,119.956,2
0.553,0.353,0.0872,0.307,0.0596,0.127,0.15,87.761,2
0.699,0.672,0.0289,0.308,0.00683,0.0979,0.541,130.011,2
0.591,0.985,0.154,0.417,0.383,0.335,0.693,76.994,2
0.536,0.557,0.0615,0.807,0.000231,0.134,0.697,94.122,2
0.388,0.657,0.0267,0.0137,0.000139,0.214,0.444,81.283,2
0.779,0.889,0.0407,0.00137,0.835,0.108,0.766,120.007,2
0.565,0.939,0.133,0.000984,0.0,0.261,0.519,105.088,2
0.717,0.712,0.0655,0.0104,0.00154,0.177,0.505,134.378,2
0.373,0.455,0.04,0.0954,2.9e-06,0.322,0.171,177.665,2
0.383,0.778,0.0372,0.000114,2.77e-05,0.104,0.465,167.077,2
0.398,0.62,0.0328,0.0926,0.763,0.34,0.163,128.167,2
0.487,0.691,0.0536,0.0568,9.68e-05,0.152,0.399,75.039,2
0.618,0.718,0.0561,0.0817,0.102,0.373,0.161,118.893,2
0.504,0.641,0.0277,0.0682,0.0559,0.0892,0.383,99.951,2
0.472,0.867,0.0409,0.0063,4.56e-06,0.326,0.792,155.996,2
0.295,0.883,0.0446,0.00025,0.0234,0.137,0.118,74.483,2
0.402,0.381,0.027,0.634,0.00013,0.171,0.365,90.068,2
0.403,0.809,0.0496,0.025,1.65e-06,0.109,0.617,128.0,2
0.205,0.244,0.0342,0.19,0.000309,0.0989,0.0968,177.21,2
0.392,0.474,0.0273,0.216,0.00371,0.132,0.0395,100.008,2
0.165,0.934,0.14,0.0637,0.0,0.454,0.214,184.489,2
0.7,0.505,0.0386,0.0202,0.134,0.102,0.403,135.005,2
0.292,0.966,0.0718,6.21e-06,0.0084,0.122,0.358,167.837,2
0.417,0.612,0.0435,0.646,0.886,0.336,0.21,124.316,2
0.381,0.436,0.0329,0.0118,0.0,0.133,0.453,183.923,2
0.516,0.755,0.0388,0.00355,0.00772,0.339,0.284,112.921,2
0.471,0.884,0.0289,0.298,0.000112,0.217,0.293,153.931,2
0.744,0.516,0.044,0.00166,0.0282,0.0888,0.621,128.025,2
0.514,0.903,0.073,0.00362,0.317,0.337,0.408,175.039,2
0.691,0.759,0.023,0.0693,0.0,0.0854,0.697,98.016,2
0.66,0.635,0.158,0.354,0.00427,0.307,0.804,163.081,2
0.628,0.639,0.0435,0.00162,0.0,0.354,0.493,108.045,2
0.706,0.752,0.0354,0.132,0.00351,0.149,0.634,112.585,2
0.769,0.155,0.125,0.981,0.0,0.262,0.547,107.611,2
0.6,0.788,0.0462,0.0962,0.0,0.326,0.565,105.05,2
0.878,0.608,0.0391,0.232,0.0234,0.144,0.96,118.981,2
0.491,0.793,0.0486,0.00167,0.00949,0.337,0.459,146.654,2
0.625,0.522,0.0366,0.268,3.72e-06,0.146,0.296,104.991,2
0.625,0.8,0.0542,0.00295,0.00028,0.337,0.36,137.984,2
0.411,0.669,0.0352,0.25,0.0,0.169,0.281,116.785,2
0.563,0.759,0.0578,0.15,0.00153,0.0704,0.775,111.073,2
0.283,0.837,0.0339,0.0521,4.97e-06,0.25,0.793,156.29,2
0.37,0.732,0.0287,0.00494,0.64,0.256,0.135,170.95,2
0.756,0.477,0.0399,0.762,0.0621,0.177,0.566,118.02,2
0.579,0.855,0.0584,0.00624,0.841,0.194,0.349,176.841,2
0.658,0.447,0.0869,0.701,0.924,0.198,0.538,184.316,2
0.518,0.905,0.0393,2.81e-05,0.00189,0.178,0.723,98.006,2
0.496,0.469,0.0352,0.366,0.0,0.133,0.259,137.833,2
0.414,0.233,0.0345,0.726,4.82e-05,0.114,0.165,172.752,2
0.409,0.925,0.0528,0.00016,0.0106,0.0912,0.789,193.155,2
0.525,0.608,0.0289,0.303,0.0,0.323,0.722,114.868,2
0.257,0.0856,0.032,0.974,2.72e-05,0.0752,0.124,144.185,2
0.726,0.746,0.0561,0.0466,0.00077,0.215,0.904,105.003,2
0.4,0.883,0.0637,2.25e-05,0.000144,0.34,0.343,148.006,2
0.599,0.765,0.0415,0.0684,0.0,0.303,0.421,101.041,2
0.271,0.91,0.0854,1.51e-05,4.34e-05,0.134,0.149,88.463,2
0.398,0.717,0.0398,0.07,0.0,0.085,0.487,117.296,2
0.62,0.657,0.0332,0.24,0.00811,0.135,0.56,121.265,2
0.635,0.494,0.0282,0.725,0.00329,0.092,0.517,136.039,2
0.62,0.153,0.0386,0.892,0.0,0.108,0.15,116.249,2
0.39,0.964,0.0478,0.0406,0.0,0.685,0.792,134.802,2
0.429,0.229,0.066,0.824,0.806,0.0914,0.114,89.072,2
0.428,0.985,0.0921,0.000699,0.0349,0.308,0.198,94.973,2
0.446,0.748,0.289,0.358,4.75e-06,0.141,0.469,86.434,2
0.477,0.777,0.0457,0.0507,0.00282,0.206,0.192,122.855,2
0.464,0.939,0.0436,0.00384,0.00377,0.261,0.86,182.113,2
0.652,0.781,0.0581,0.028,0.00222,0.188,0.359,127.941,2
0.749,0.624,0.0307,0.348,0.854,0.114,0.823,120.056,2
0.642,0.806,0.0535,0.00319,9.5e-06,0.703,0.462,138.004,2
0.857,0.444,0.082,0.356,0.00614,0.14,0.815,138.003,2
0.326,0.397,0.0461,0.619,0.0,0.0979,0.276,153.713,2
0.595,0.775,0.029,0.059,0.000408,0.135,0.83,156.04,2
0.629,0.736,0.237,0.759,0.824,0.438,0.478,164.067,2
0.527,0.354,0.0263,0.714,0.0,0.0623,0.472,74.128,2
0.747,0.711,0.0354,0.0291,0.000465,0.101,0.353,113.007,2
0.478,0.789,0.0532,0.00368,0.0,0.122,0.523,145.16,2
0.636,0.659,0.0268,0.00856,0.00858,0.0464,0.203,108.997,2
0.435,0.494,0.0318,0.053,9.71e-05,0.146,0.507,163.552,2
0.636,0.65,0.0291,0.117,0.0016,0.0486,0.621,123.825,2
0.275,0.975,0.0885,0.000167,0.485,0.322,0.492,127.364,2
0.606,0.723,0.0387,0.0263,0.0153,0.125,0.397,135.689,2
0.428,0.766,0.0301,0.0779,0.65,0.0905,0.294,161.907,2
0.659,0.382,0.0359,0.715,0.162,0.175,0.742,141.072,2
0.789,0.642,0.0432,0.157,0.275,0.107,0.55,122.983,2
0.648,0.781,0.0271,0.0332,0.013,0.305,0.822,133.417,2
0.612,0.882,0.044,0.000379,0.00705,0.0796,0.792,98.49,2
0.322,0.698,0.0404,0.561,0.0125,0.188,0.426,89.086,2
0.472,0.768,0.0683,0.436,8.34e-06,0.535,0.655,162.748,2
0.501,0.129,0.0422,0.9,0.223,0.106,0.215,123.22,2
0.535,0.944,0.0548,0.19,1.21e-06,0.327,0.91,81.007,2
